database,MALE,weeks_to_death,albumin_avg,idwg_percent_avg,pre_sbp_avg,crp_avg,albumin_std,idwg_percent_std,pre_sbp_std,crp_std,albumin_count,idwg_percent_count,pre_sbp_count,crp_count,patient_count
RRI,0,98,3.76791,3.6106,152.688,11.4,0.41342,1.9191,28.2281,4.6669,134,1297,1345,2,487
RRI,0,99,3.71171,3.6804,154.005,50.5,0.35796,1.9366,29.0098,59.1141,111,1278,1333,2,484
RRI,0,100,3.71379,3.6766,153.539,15.85,0.42136,2.0388,28.1921,9.9788,116,1261,1303,4,471
RRI,0,101,3.73774,3.6576,153.356,12.66,0.37858,1.9161,28.3636,5.6403,106,1238,1282,5,465
RRI,0,102,3.74365,3.636,154.954,20.85,0.41847,1.8883,28.1301,11.8087,126,1235,1295,2,468
RRI,0,103,3.71091,3.6375,154.262,,0.43501,1.9538,29.5103,,110,1241,1284,0,472
RRI,0,104,3.74324,3.6907,154.688,32.1,0.3682,1.8885,28.9969,17.8191,111,1207,1255,2,456
RRI,1,1,3.29,3.4236,133.116,62.271,0.62774,2.1998,31.0713,34.4283,270,2417,2711,7,1146
RRI,1,2,3.33783,3.516,134.189,55.771,0.58652,2.2401,29.8066,33.9892,341,2937,3271,7,1299
RRI,1,3,3.34215,3.5126,136.338,79.7,0.60629,2.193,30.2555,50.9392,382,3198,3537,4,1380
RRI,1,4,3.37564,3.5729,138.125,46.575,0.59881,2.1552,29.4328,29.9252,349,3269,3594,12,1389
RRI,1,5,3.41442,3.5429,138.31,42.443,0.59851,2.1005,29.1655,38.4701,319,3192,3461,7,1321
RRI,1,6,3.42591,3.6217,138.414,19.625,0.57836,2.256,28.4511,21.8253,359,3174,3408,4,1288
RRI,1,7,3.48114,3.5953,139.63,20.3,0.56542,2.1302,28.1705,5.8928,350,3174,3406,5,1284
RRI,1,8,3.47478,3.5626,139.576,23.34,0.57022,1.9875,28.9392,15.0444,345,3175,3397,5,1266
RRI,1,9,3.48899,3.5603,140.011,29.429,0.49716,2.0322,28.9533,18.3391,318,3094,3303,7,1243
RRI,1,10,3.52875,3.6352,140.16,25.067,0.54255,2.0935,28.6975,34.1614,313,3085,3263,6,1219
RRI,1,11,3.55335,3.632,140.741,44.957,0.51568,2.1744,28.7228,46.0301,328,3098,3281,7,1218
RRI,1,12,3.57406,3.7063,141.006,24.725,0.53754,2.0822,28.3943,19.3873,320,3045,3237,8,1212
RRI,1,13,3.55316,3.6348,141.023,71.5,0.50023,2.0085,27.9829,87.6812,301,3025,3197,2,1189
RRI,1,14,3.56102,3.6675,141.391,28.85,0.4983,2.0281,28.4138,20.6163,295,2936,3098,4,1160
RRI,1,15,3.57836,3.6461,141.698,20.6,0.51144,1.9363,27.8938,11.5744,305,2962,3124,4,1166
RRI,1,16,3.60186,3.707,141.289,13.2,0.48989,2.0505,27.9422,4.4098,323,3038,3194,4,1187
RRI,1,17,3.62524,3.7053,141.314,38.183,0.49766,2.0432,27.7211,43.1146,313,3024,3209,6,1174
RRI,1,18,3.58614,3.6518,141.231,46.76,0.50664,1.8992,27.6326,26.855,267,2974,3122,5,1150
RRI,1,19,3.60717,3.6776,141.596,35,0.52216,2.0199,27.3576,33.2283,293,2993,3160,3,1166
RRI,1,20,3.64503,3.7619,141.837,17.471,0.4753,2.0966,27.4438,12.589,322,2993,3159,7,1151
RRI,1,21,3.64902,3.66,142.219,19.967,0.4601,2.0198,28.1412,23.9023,306,2934,3079,6,1121
RRI,1,22,3.64403,3.6796,142.653,39.657,0.46904,2.0255,27.6092,33.1454,268,2920,3055,7,1111
RRI,1,23,3.63431,3.669,143.01,22.25,0.49937,2.0168,27.6149,10.9817,274,2901,3059,4,1115
RRI,1,24,3.6194,3.7491,142.974,33.611,0.46677,2.0684,27.7549,35.0381,299,2888,3056,9,1115
RRI,1,25,3.68188,3.753,142.661,47.5,0.46389,2.0314,27.6605,,287,2808,2946,1,1096
RRI,1,26,3.65772,3.704,144.031,16.929,0.47399,1.9643,28.2521,10.0975,272,2792,2907,7,1064
RRI,1,27,3.69744,3.7237,143.575,8.45,0.43544,1.9235,27.5712,2.6163,234,2740,2879,2,1057
RRI,1,28,3.65203,3.7038,144.731,18.933,0.48572,1.931,28.0994,8.3363,296,2774,2893,6,1067
RRI,1,29,3.66522,3.7563,144.688,15.917,0.47115,1.9646,27.6248,6.8799,276,2746,2881,6,1054
RRI,1,30,3.7043,3.7051,144.731,26.067,0.45558,1.9285,27.6869,15.2156,256,2714,2847,6,1044
RRI,1,31,3.66707,3.696,145.075,12.875,0.43741,1.9941,28.3516,6.2644,249,2630,2726,4,1001
RRI,1,32,3.70728,3.7563,144.778,14.6,0.43481,2.0635,27.85,6.9296,261,2610,2733,5,1003
RRI,1,33,3.69707,3.7522,144.731,8.34,0.45511,1.9133,27.7957,1.0237,273,2650,2765,5,1012
RRI,1,34,3.67605,3.835,145.525,21.26,0.47074,2.2034,27.5598,20.8797,263,2667,2785,5,1025
RRI,1,35,3.69793,3.777,146.086,67.2,0.3989,1.9836,27.377,58.1506,241,2647,2757,3,1011
RRI,1,36,3.75137,3.7174,146.078,8.7,0.44304,1.967,27.962,2.4042,255,2657,2778,2,1012
RRI,1,37,3.74358,3.7838,146.716,11.52,0.45583,1.9595,27.2721,4.722,257,2619,2735,5,1000
RRI,1,38,3.70235,3.7219,147.28,20.8,0.45089,1.8906,27.3386,9.051,255,2592,2706,2,989
RRI,1,39,3.71688,3.7297,146.213,21.84,0.44394,1.8097,27.8936,18.0854,237,2605,2719,5,989
RRI,1,40,3.76379,3.6995,146.115,19.75,0.42202,1.8432,28.0345,21.9365,243,2606,2710,6,986
RRI,1,41,3.69053,3.7754,146.482,25.567,0.43895,2.0158,27.6342,8.9846,243,2580,2681,3,970
RRI,1,42,3.71855,3.65,145.895,9.75,0.42851,1.7899,27.6719,2.9149,248,2494,2592,4,957
RRI,1,43,3.74388,3.7325,145.737,47.44,0.4152,1.9226,27.586,63.8141,237,2495,2583,5,933
RRI,1,44,3.75047,3.7485,146.045,135.6,0.47939,1.8865,28.2474,,212,2545,2626,1,953
RRI,1,45,3.74591,3.8068,145.486,25.9,0.42938,1.954,27.9159,22.6274,257,2504,2622,2,962
RRI,1,46,3.74478,3.8085,145.728,18.067,0.42503,1.8805,28.053,10.7723,230,2470,2572,3,940
RRI,1,47,3.7752,3.8136,145.279,22.317,0.39259,1.9334,27.5404,14.7367,254,2456,2538,6,924
RRI,1,48,3.73299,3.7647,146.157,54.4,0.41216,1.9007,27.4105,,197,2443,2531,1,917
RRI,1,49,3.79628,3.7719,145.764,19.35,0.44183,1.8855,27.6512,15.7178,242,2448,2532,4,920
RRI,1,50,3.74198,3.7672,146.335,41.35,0.41217,1.9079,26.9869,30.9661,243,2410,2495,4,901
RRI,1,51,3.73761,3.8112,146.775,25,0.44766,1.9239,27.4475,8.586,226,2368,2449,3,892
RRI,1,52,3.74272,3.7739,146.401,43.52,0.44329,1.9234,26.6188,39.6847,206,2326,2422,5,881
RRI,1,53,3.78174,3.7317,146.598,19.167,0.43138,1.9113,27.864,13.7947,219,2344,2415,3,874
RRI,1,54,3.75514,3.7461,146.724,16.9,0.46024,1.8287,27.2939,11.3105,243,2329,2426,4,880
RRI,1,55,3.79537,3.8202,146.046,80.5,0.39694,1.8716,26.905,,216,2337,2434,1,888
RRI,1,56,3.76986,3.8143,146.104,27.086,0.44361,1.9228,26.8289,21.8773,219,2257,2346,7,862
RRI,1,57,3.77344,3.7849,146.113,,0.42975,1.9177,26.8702,,192,2177,2253,0,820
RRI,1,58,3.78611,3.8427,146.313,11.7,0.42948,1.943,27.4568,10.6663,216,2106,2192,3,794
RRI,1,59,3.79752,3.7113,146.731,,0.38303,1.8337,27.5439,,202,2146,2227,0,816
RRI,1,60,3.76728,3.8143,147.303,9.433,0.44021,1.9134,27.7539,6.2405,217,2111,2187,3,797
RRI,1,61,3.78376,3.7333,146.755,11.4,0.40512,1.8562,27.6766,,197,2068,2154,1,789
RRI,1,62,3.80876,3.804,147.186,26.5,0.40639,1.9615,27.6514,11.4551,194,2013,2079,2,761
RRI,1,63,3.77488,3.9529,147.129,19.6,0.46472,2.1147,27.3305,9.4752,207,2037,2113,2,775
RRI,1,64,3.76595,3.8047,146.654,19.725,0.48731,1.9537,27.6936,5.32,185,2048,2127,4,778
RRI,1,65,3.75578,3.8448,147.059,12.867,0.38462,1.9778,27.6306,3.0238,199,2024,2094,3,765
RRI,1,66,3.84556,3.8048,147.276,,0.39499,1.8338,27.7209,,180,1994,2058,0,749
RRI,1,67,3.77961,3.8441,147.227,12.65,0.42458,2.0534,27.1859,1.0607,206,1999,2075,2,765
RRI,1,68,3.81746,3.7707,146.055,47.25,0.41213,1.8913,27.7872,40.093,189,2001,2074,2,761
RRI,1,69,3.75319,3.7013,147.463,34.76,0.43625,1.7712,27.0755,33.6991,188,1992,2057,5,743
RRI,1,70,3.83977,3.7447,147.578,13.8,0.37677,1.9029,26.9115,8.061,176,1992,2064,2,746
RRI,1,71,3.82183,3.8221,147.288,9,0.39094,1.9415,27.0229,2.687,197,1967,2050,2,751
RRI,1,72,3.75412,3.7368,147.027,7.1,0.41589,1.9317,27.6627,,194,1965,2039,1,737
RRI,1,73,3.79786,3.7501,148.065,51.58,0.41607,1.9395,27.2636,27.0594,187,1950,2003,5,724
RRI,1,74,3.82071,3.8563,146.458,11.25,0.38077,1.9143,26.3303,7.9903,169,1883,1937,2,714
RRI,1,75,3.8462,3.8247,147.169,20.3,0.41391,1.8814,26.8179,18.4111,171,1900,1964,3,708
RRI,1,76,3.77929,3.7602,146.702,20.25,0.42929,1.845,26.4706,15.3298,198,1886,1954,4,707
RRI,1,77,3.81012,3.6985,147.305,17.9,0.41638,1.7967,26.7395,8.7681,168,1878,1943,2,702
RRI,1,78,3.80491,3.8138,147.908,17.35,0.40136,1.8855,26.3031,5.869,163,1835,1905,2,691
RRI,1,79,3.83165,3.7566,147.836,53.4,0.41302,1.843,26.4324,,158,1828,1897,1,684
RRI,1,80,3.85249,3.7629,147.929,10.2,0.38204,1.8806,25.6495,1.253,181,1848,1899,3,678
RRI,1,81,3.80556,3.7769,147.158,10.1,0.42594,1.8266,25.9496,4.6163,180,1779,1840,3,663
RRI,1,82,3.8172,3.8204,147.505,25.75,0.40591,1.841,25.7153,17.5314,157,1771,1835,4,666
RRI,1,83,3.83203,3.809,148.127,,0.38434,1.8217,26.024,,153,1720,1774,0,640
RRI,1,84,3.84855,3.7976,147.564,15.333,0.39541,1.9082,26.6623,4.9723,173,1748,1802,3,644
RRI,1,85,3.79222,3.7419,147.673,12.7,0.44029,1.7442,26.6309,,167,1748,1794,1,648
RRI,1,86,3.8087,3.675,147.918,18.9,0.42285,1.8257,26.1772,9.7581,161,1769,1821,2,655
RRI,1,87,3.79396,3.7728,148.386,5.6,0.42239,1.8731,26.5229,,149,1779,1837,1,657
RRI,1,88,3.89193,3.7515,147.176,8.4,0.34803,1.8854,26.6315,0.9899,161,1798,1851,2,664
RRI,1,89,3.76836,3.7474,148.792,9.675,0.44901,1.8341,25.8634,2.9148,177,1791,1847,4,658
RRI,1,90,3.85096,3.715,148.209,16.95,0.39978,1.6875,26.6787,15.3442,157,1748,1791,2,645
RRI,1,91,3.825,3.7665,149.192,16.9,0.42242,1.8282,26.1999,12.0208,140,1745,1794,2,644
RRI,1,92,3.8526,3.7142,149.289,12.7,0.3574,1.7626,27.2562,,154,1739,1791,1,638
RRI,1,93,3.82893,3.7393,149.505,21.4,0.42566,1.8939,26.2561,,159,1681,1733,1,640
RRI,1,94,3.825,3.7066,148.744,22.667,0.41629,1.7574,26.4003,10.9226,164,1614,1683,3,611
RRI,1,95,3.85822,3.7033,148.982,22.467,0.35734,1.7655,26.8266,8.7558,146,1628,1686,3,596
RRI,1,96,3.86691,3.7102,149.713,8.2,0.38267,1.7341,27.5535,2.4042,139,1655,1695,2,615
RRI,1,97,3.87925,3.7228,150.032,53.3,0.37061,1.8467,27.1089,,159,1658,1700,1,612
RRI,1,98,3.78355,3.7653,150.092,10.4,0.44758,1.8864,26.4654,,152,1640,1691,1,603
RRI,1,99,3.86943,3.7248,148.618,23.45,0.38906,1.8626,27.5048,9.3261,157,1597,1645,4,584
RRI,1,100,3.82231,3.7759,149.691,,0.38976,1.7997,27.2151,,121,1550,1601,0,577
RRI,1,101,3.88497,3.7549,148.305,13.65,0.36142,1.8858,26.8813,5.869,153,1592,1630,2,590
RRI,1,102,3.794,3.7162,149.083,31.575,0.41648,1.918,27.4275,44.7931,150,1577,1626,4,586
RRI,1,103,3.84929,3.7224,148.966,9.15,0.39811,1.8188,26.8236,3.7477,140,1553,1607,2,581
RRI,1,104,3.87143,3.7591,148.908,24.15,0.43227,1.7885,26.5392,4.0305,126,1545,1589,2,564
KfH-Europe,0,1,3.154716761,2.647652848,124.8890607,58.33459906,0.695262072,1.820022588,26.39811297,67.25670834,235,11283,12855,451,4799
KfH-Europe,0,2,3.250087038,2.70147178,126.4866637,55.69233621,0.635714169,1.929345779,25.7325833,69.97799377,305,12897,14173,505,5156
KfH-Europe,0,3,3.241462313,2.760224738,127.3852798,46.30596681,0.622640093,2.214702403,25.44715933,56.87256681,286,13827,14830,490,5361
KfH-Europe,0,4,3.237520727,2.788053501,128.1214203,44.80897163,0.642651767,1.961747336,25.04396792,63.05723668,304,14504,15354,495,5548
KfH-Europe,0,5,3.40810309,2.791446118,128.469357,40.17882716,0.639892379,1.835258389,24.5971652,56.706498,312,15010,15779,535,5670
KfH-Europe,0,6,3.314215414,2.811086021,129.2791192,39.92541852,0.611851026,2.052176205,24.50138265,50.76318711,303,15369,16019,483,5694
KfH-Europe,0,7,3.375193191,2.868651022,129.4253197,36.1434863,0.569932907,2.331773171,24.51076888,48.12103812,367,15521,16149,544,5769
KfH-Europe,0,8,3.375148946,2.845171305,129.6981327,36.78804389,0.590564461,1.846140594,24.39981864,51.00591779,344,15709,16286,556,5823
KfH-Europe,0,9,3.408115745,2.835020309,130.115991,33.65553708,0.581696938,1.787111906,24.44077409,46.40292447,348,16020,16523,515,5857
KfH-Europe,0,10,3.345644119,2.912346589,130.4249665,36.06751852,0.604038904,2.130315652,24.74494635,52.93243521,325,16075,16521,524,5868
KfH-Europe,0,11,3.41303289,2.902932466,130.9848797,34.39802128,0.562612296,1.808242857,24.32970754,46.35065704,367,16084,16516,513,5871
KfH-Europe,0,12,3.480591585,2.886675402,131.051463,27.9062064,0.58399984,1.815513008,24.13143262,39.82074772,381,16130,16581,543,5868
KfH-Europe,0,13,3.468441719,2.91520866,131.0755509,30.88549203,0.546983825,1.839500003,24.1163421,47.87322753,294,16154,16562,499,5862
KfH-Europe,0,14,3.47537369,2.897876022,131.1691909,30.88440838,0.57137417,1.690398241,23.94334834,43.32836465,333,16199,16592,522,5862
KfH-Europe,0,15,3.496311104,2.952368465,131.3499408,30.55540293,0.557213815,2.339751952,23.896519,44.93349519,318,16159,16524,479,5838
KfH-Europe,0,16,3.476633601,2.929279473,131.6899775,30.20512186,0.58034968,2.044618858,23.91363879,46.81452839,315,16140,16472,490,5804
KfH-Europe,0,17,3.497716715,2.922549712,131.7358452,28.47317797,0.542950422,1.779362553,23.89585072,44.00564655,327,16165,16451,495,5782
KfH-Europe,0,18,3.492806677,2.926723824,131.8675206,24.72668716,0.545412335,1.92208964,23.82568797,33.88510522,327,16178,16433,514,5796
KfH-Europe,0,19,3.525915607,2.932814019,131.9333451,29.26629704,0.512569302,1.60740659,23.6694885,43.4106982,335,16131,16381,523,5763
KfH-Europe,0,20,3.539667638,2.920301265,131.9953604,25.10779402,0.552614913,1.700967686,23.5797798,36.17928238,330,15949,16244,502,5718
KfH-Europe,0,21,3.52871712,2.922117906,132.2362937,23.99070213,0.540606469,1.669785746,23.3536407,35.0142026,369,16012,16241,498,5702
KfH-Europe,0,22,3.510236639,2.916470816,132.3540831,25.01238421,0.529654884,1.966540775,23.41195619,38.39646153,313,15950,16159,460,5697
KfH-Europe,0,23,3.545498797,2.965616186,132.1284886,21.37787844,0.497433155,2.540049159,23.34772617,30.3163507,337,15907,16108,453,5657
KfH-Europe,0,24,3.564404496,2.938235959,132.4140485,23.26138593,0.497600224,1.693215149,23.15805114,32.52341107,339,15882,16094,487,5648
KfH-Europe,0,25,3.598019391,2.916492592,132.3863005,21.27409193,0.52589478,1.687396781,23.16814395,32.42732224,355,15800,16014,465,5621
KfH-Europe,0,26,3.553169762,2.944311936,132.5769937,24.68707814,0.510522623,1.846577967,23.12446141,40.28396508,289,15547,15805,421,5557
KfH-Europe,0,27,3.610997214,2.996774832,132.4394697,21.38762787,0.515478612,2.108517992,23.05069885,30.50901795,294,15412,15662,398,5498
KfH-Europe,0,28,3.646033885,2.984839142,132.5920899,19.07209832,0.488525991,2.187576039,23.18188613,25.53518425,301,15374,15608,439,5487
KfH-Europe,0,29,3.570369582,2.948713708,132.9789862,20.94436667,0.503380757,1.716563396,23.24938523,30.58856688,305,15336,15578,468,5476
KfH-Europe,0,30,3.601781285,2.930197794,133.0995671,21.08518116,0.455772449,1.619094654,23.01619449,24.73175213,303,15235,15498,433,5409
KfH-Europe,0,31,3.585230101,2.969844066,133.0584816,22.50682759,0.478836917,2.156482255,23.01551498,33.30728439,312,15298,15499,456,5414
KfH-Europe,0,32,3.614155093,2.964961601,133.0990899,23.13592875,0.517747656,2.191267396,23.46324611,33.58023837,276,15126,15307,415,5376
KfH-Europe,0,33,3.560128487,2.939951322,133.1285274,22.98532294,0.500163316,1.961568097,23.18054869,32.2349856,316,15049,15215,463,5345
KfH-Europe,0,34,3.56999922,2.965854619,133.3989828,21.46434753,0.489179849,1.846401079,23.23108095,30.5052546,337,14981,15166,469,5306
KfH-Europe,0,35,3.571064644,2.937053402,133.304741,21.69990244,0.485606985,1.802673756,23.21607223,33.109582,311,15006,15165,431,5310
KfH-Europe,0,36,3.65211327,2.976514204,133.545879,19.93937965,0.457218284,1.969018622,22.94999668,25.92461351,327,14892,15048,422,5271
KfH-Europe,0,37,3.563264621,2.92482614,133.5038097,21.16446682,0.514313284,1.763362983,22.7518905,30.98487286,306,14805,14990,477,5254
KfH-Europe,0,38,3.620409764,2.95949007,133.7150926,20.59928066,0.504074623,1.932341814,23.03771122,31.37433807,309,14759,14884,438,5226
KfH-Europe,0,39,3.595908153,2.956181521,133.581539,22.66399061,0.531872467,1.851494664,22.86405439,36.01293043,305,14720,14855,442,5190
KfH-Europe,0,40,3.619132141,2.941577596,133.5822482,22.042726,0.505283194,1.658951106,22.78576314,45.2097845,240,14575,14662,386,5150
KfH-Europe,0,41,3.636755071,2.911378891,133.7836554,20.81236292,0.532300755,1.522740055,22.80743114,31.3361257,289,14484,14579,396,5111
KfH-Europe,0,42,3.614647224,2.951890243,133.6245849,21.67847653,0.476522802,1.595849064,22.70772607,32.32609403,293,14454,14562,439,5085
KfH-Europe,0,43,3.617280899,2.949530126,133.7292224,21.63933162,0.475131456,1.876577332,22.7875871,34.41858431,282,14361,14479,404,5085
KfH-Europe,0,44,3.635995581,2.935629361,133.8182014,21.58537037,0.490281418,1.777618049,22.48679603,35.46296695,295,14212,14328,427,5028
KfH-Europe,0,45,3.648406391,2.939019932,133.7933546,18.97011023,0.47043842,1.708166996,22.45079583,23.53467355,273,14149,14255,400,5013
KfH-Europe,0,46,3.579435707,2.964531208,133.8232642,21.24231527,0.51639905,1.944239282,22.47236474,32.15160686,285,13995,14089,422,4970
KfH-Europe,0,47,3.591543611,2.956849285,134.0616677,19.52526732,0.473226363,1.658945029,22.7819127,28.07943706,314,13903,14041,424,4930
KfH-Europe,0,48,3.623445432,2.941316132,133.9620255,22.5440051,0.480837549,1.641716368,22.57359476,36.80121094,285,13884,13993,406,4898
KfH-Europe,0,49,3.663140592,2.918453415,134.1160426,16.47943413,0.509193162,1.550807082,22.53277273,21.79962217,282,13812,13931,398,4857
KfH-Europe,0,50,3.610825706,2.975444757,134.2297362,22.03570866,0.502956978,2.056240012,22.47708851,33.89818362,257,13764,13863,393,4842
KfH-Europe,0,51,3.640295415,2.964848786,133.9998594,18.46909091,0.447028623,2.100969541,22.67107259,26.1499777,288,13645,13728,378,4797
KfH-Europe,0,52,3.575865891,2.939794119,134.0415731,19.84654054,0.494464428,1.889474848,22.62681703,28.56539238,301,13546,13711,382,4785
KfH-Europe,0,53,3.687858042,2.948542953,134.2621469,18.15756983,0.49483358,2.120381916,22.51927497,29.87628479,250,13452,13593,375,4756
KfH-Europe,0,54,3.631885096,2.952939016,134.5774796,20.59110803,0.537160031,1.767390143,22.45656671,29.15620974,271,13409,13541,370,4731
KfH-Europe,0,55,3.637988458,2.937221016,134.4690045,22.29842342,0.499156628,1.561445004,22.254465,31.60695938,265,13302,13419,384,4697
KfH-Europe,0,56,3.666252448,2.931856015,134.6473547,22.83676341,0.450948551,1.771900164,22.29236149,34.04084228,250,13230,13338,404,4678
KfH-Europe,0,57,3.632913093,2.947903124,134.9129411,18.69914462,0.541783466,1.786166213,22.38476589,29.81716564,270,13115,13217,393,4631
KfH-Europe,0,58,3.698004111,2.932124275,134.8975936,18.05979107,0.447427407,1.611675531,22.22492823,31.22783573,279,13025,13145,363,4601
KfH-Europe,0,59,3.65285432,2.930584359,135.1364809,21.44558032,0.526827483,1.546702747,22.31969659,41.87443395,259,12932,13044,373,4575
KfH-Europe,0,60,3.681612604,2.910932645,135.1124556,21.32132983,0.436395696,1.576350623,22.45038991,39.33280318,297,12904,13005,398,4574
KfH-Europe,0,61,3.667733462,2.965445748,135.1354767,18.89574951,0.464703494,2.158231343,22.16127334,32.72594807,242,12844,12962,353,4532
KfH-Europe,0,62,3.640332393,2.922384595,135.2032537,21.41806777,0.531310425,1.482109244,22.32105055,30.16907917,266,12792,12880,377,4520
KfH-Europe,0,63,3.682275982,2.900767899,135.1202852,19.75587651,0.4617236,1.570390337,22.45065065,33.51481368,292,12721,12774,402,4484
KfH-Europe,0,64,3.636091351,2.930461968,135.3380487,19.3412764,0.46246838,1.5729353,22.02954862,27.56958759,270,12636,12717,384,4458
KfH-Europe,0,65,3.647803636,2.946981837,134.8802034,19.15358696,0.472428877,2.175829215,22.00257581,28.90329417,270,12534,12616,381,4417
KfH-Europe,0,66,3.633221686,2.970138085,134.7721373,21.99644184,0.485714303,2.414054481,22.14082417,34.20504551,226,12403,12465,365,4379
KfH-Europe,0,67,3.670061784,2.930567472,134.6777539,18.12818798,0.53786714,1.715603798,22.51067544,32.76209715,220,12342,12397,356,4348
KfH-Europe,0,68,3.700233086,2.927127038,134.8082629,16.52709333,0.425887544,1.500288031,22.41347957,22.61754872,258,12229,12286,389,4314
KfH-Europe,0,69,3.68053921,2.925909471,134.8270321,19.0350628,0.48207802,1.614422029,22.28060589,31.10336733,215,12157,12243,367,4291
KfH-Europe,0,70,3.702778129,2.942210056,134.8594924,19.15775382,0.430649903,2.244366739,22.48634259,27.17266838,270,12092,12153,391,4268
KfH-Europe,0,71,3.679864255,2.949038737,134.6345321,18.25369602,0.486111142,2.138936942,21.88343668,29.27773804,244,11983,12054,363,4229
KfH-Europe,0,72,3.669576169,2.942353417,135.0080233,19.53349386,0.505573762,1.805495695,21.74637989,31.33570837,256,11902,11947,370,4198
KfH-Europe,0,73,3.735129292,2.915883009,135.0088526,17.2535,0.448376668,1.659468312,22.25564256,24.61219395,249,11824,11901,365,4164
KfH-Europe,0,74,3.626902588,2.951475214,135.1556077,17.204625,0.457757069,1.670313733,22.37819941,25.37652157,261,11819,11896,373,4158
KfH-Europe,0,75,3.691971121,2.920972139,135.0720827,23.40988636,0.52842772,2.121300329,22.21223812,32.88848656,221,11742,11816,318,4145
KfH-Europe,0,76,3.650462546,2.916015741,135.3366318,20.94487817,0.455308686,1.747184012,22.29606023,34.24840528,221,11634,11748,360,4125
KfH-Europe,0,77,3.686866204,2.921357329,135.3084805,16.95576812,0.482999039,1.718615223,22.04464492,21.92596807,264,11595,11672,358,4086
KfH-Europe,0,78,3.728966195,2.934908109,135.179343,18.96344795,0.457098791,1.580305761,22.40788531,31.1289605,235,11513,11531,367,4062
KfH-Europe,0,79,3.739059819,2.930673126,134.9601216,18.67218023,0.454035888,1.550428576,22.07934278,35.26672431,224,11445,11514,357,4035
KfH-Europe,0,80,3.739422864,2.929736565,135.1037589,20.39496032,0.532226715,1.83241814,22.37658864,32.88841633,223,11379,11446,332,4010
KfH-Europe,0,81,3.723321986,2.93916425,135.1578876,19.84867992,0.458913036,1.480253528,22.27455558,28.67740814,222,11229,11295,349,3971
KfH-Europe,0,82,3.689904726,2.92317582,134.9515903,22.67070552,0.49579307,1.678551666,22.18880067,52.57546838,209,11185,11233,340,3947
KfH-Europe,0,83,3.740119174,2.965613011,135.0585044,18.4082622,0.446165921,1.988421521,22.18489926,25.38847811,222,11060,11135,338,3903
KfH-Europe,0,84,3.703397667,3.000624319,135.4509063,21.3561828,0.513821261,2.290218517,22.6033554,36.19674691,224,11056,11128,327,3899
KfH-Europe,0,85,3.695268341,2.956250391,135.2112757,18.40657807,0.475240911,1.647568221,22.12718245,24.22990543,216,10986,11052,310,3865
KfH-Europe,0,86,3.752684921,2.988690841,135.615728,15.77127399,0.444469773,2.28642316,22.32383111,23.6772007,261,10929,10977,349,3842
KfH-Europe,0,87,3.705066808,2.943458664,135.2988594,19.02151175,0.460688608,1.61384681,22.30990421,29.27646396,221,10805,10830,321,3806
KfH-Europe,0,88,3.708963853,2.979488105,135.6359416,20.52611672,0.47936812,1.989864511,22.48747683,34.47860371,225,10703,10758,312,3778
KfH-Europe,0,89,3.772229129,2.948367648,135.7831424,16.14129689,0.445277896,1.646208152,22.48963582,25.52127975,209,10728,10737,326,3763
KfH-Europe,0,90,3.710509196,2.948359057,135.289893,17.22385859,0.489748718,1.526705166,22.24323435,28.89673494,227,10610,10690,346,3755
KfH-Europe,0,91,3.645551193,3.001657515,135.2331352,17.73677051,0.557018216,2.032450348,22.35650448,28.82484839,207,10546,10571,335,3709
KfH-Europe,0,92,3.688059564,2.967213139,135.3215327,19.13594502,0.50121412,2.059032704,22.46811482,35.42122212,197,10468,10528,302,3689
KfH-Europe,0,93,3.758245243,2.975574935,135.4363235,19.35802974,0.487118876,1.877773158,22.49288985,40.15413293,189,10417,10486,276,3666
KfH-Europe,0,94,3.762167919,2.973740753,135.5229613,18.48127119,0.448405482,1.712572293,22.43677183,32.54969628,199,10365,10425,307,3639
KfH-Europe,0,95,3.719605966,2.953530651,135.3521407,14.69735714,0.478452494,1.857879439,22.385881,31.00063483,179,10419,10430,287,3641
KfH-Europe,0,96,3.725768333,2.998665915,135.5875012,14.88607362,0.500292132,2.322189924,22.43781328,21.55737118,232,10373,10408,338,3629
KfH-Europe,0,97,3.733733228,2.997383321,135.559016,16.94265851,0.460348465,2.290711086,22.21585359,33.80606103,196,10285,10310,292,3600
KfH-Europe,0,98,3.730605485,2.917604608,135.7375956,18.3264693,0.504367585,1.369892758,22.52071593,27.28484098,205,10192,10201,323,3578
KfH-Europe,0,99,3.741197942,2.936895727,135.6559412,16.8238945,0.450057661,1.654239187,22.17680825,24.69513073,232,10121,10150,306,3554
KfH-Europe,0,100,3.733876507,2.969895537,135.5168411,24.07894231,0.495622008,2.050012329,21.9604132,55.05071009,213,10117,10146,326,3534
KfH-Europe,0,101,3.706348779,2.989915385,135.8179989,18.29120996,0.515554492,1.767107794,22.42999758,26.13751752,175,10003,10006,296,3519
KfH-Europe,0,102,3.800592378,2.970292611,135.7352916,20.23892157,0.504852063,1.97570547,22.19863297,35.72391813,191,9922,9959,316,3495
KfH-Europe,0,103,3.664857973,2.95586416,135.7904488,18.94831579,0.45415171,1.699035082,22.35956502,36.18755087,202,9776,9818,294,3445
